date,SLA_weighted_20day,predicted_SLA_smoothed_WLS,Final_Composite_SLA,Data_Source,glacier_glims_id
2000-05-04,,3096.96,3096.96,MODIS WLS (Proxy),G042497E43168N
2000-05-17,,3174.15,3174.15,MODIS WLS (Proxy),G042497E43168N
2000-05-19,,3181.96,3181.96,MODIS WLS (Proxy),G042497E43168N
2000-05-20,,3181.96,3181.96,MODIS WLS (Proxy),G042497E43168N
2000-05-21,,3181.33,3181.33,MODIS WLS (Proxy),G042497E43168N
2000-05-28,,3173.9,3173.9,MODIS WLS (Proxy),G042497E43168N
2000-06-12,,3223.08,3223.08,MODIS WLS (Proxy),G042497E43168N
2000-06-15,,3223.08,3223.08,MODIS WLS (Proxy),G042497E43168N
2000-06-25,,3253.15,3253.15,MODIS WLS (Proxy),G042497E43168N
2000-07-01,,3278.59,3278.59,MODIS WLS (Proxy),G042497E43168N
2000-07-03,,3278.59,3278.59,MODIS WLS (Proxy),G042497E43168N
2000-07-04,,3278.59,3278.59,MODIS WLS (Proxy),G042497E43168N
2000-07-09,,3269.15,3269.15,MODIS WLS (Proxy),G042497E43168N
2000-07-10,,3276.46,3276.46,MODIS WLS (Proxy),G042497E43168N
2000-07-13,,3290.71,3290.71,MODIS WLS (Proxy),G042497E43168N
2000-07-14,,3306.15,3306.15,MODIS WLS (Proxy),G042497E43168N
2000-07-15,,3306.15,3306.15,MODIS WLS (Proxy),G042497E43168N
2000-07-16,,3306.15,3306.15,MODIS WLS (Proxy),G042497E43168N
2000-07-17,,3304.46,3304.46,MODIS WLS (Proxy),G042497E43168N
2000-07-26,,3341.03,3341.03,MODIS WLS (Proxy),G042497E43168N
2000-07-29,,3347.53,3347.53,MODIS WLS (Proxy),G042497E43168N
2000-07-31,,3363.15,3363.15,MODIS WLS (Proxy),G042497E43168N
2000-08-02,,3366.9,3366.9,MODIS WLS (Proxy),G042497E43168N
2000-08-05,,3368.21,3368.21,MODIS WLS (Proxy),G042497E43168N
2000-08-19,,3440.59,3440.59,MODIS WLS (Proxy),G042497E43168N
2000-08-20,,3437.28,3437.28,MODIS WLS (Proxy),G042497E43168N
2000-08-23,,3440.15,3440.15,MODIS WLS (Proxy),G042497E43168N
2000-09-02,,3287.59,3287.59,MODIS WLS (Proxy),G042497E43168N
2000-09-05,,3287.59,3287.59,MODIS WLS (Proxy),G042497E43168N
2000-09-09,,3335.9,3335.9,MODIS WLS (Proxy),G042497E43168N
2000-09-11,,3335.9,3335.9,MODIS WLS (Proxy),G042497E43168N
2000-09-12,,3335.9,3335.9,MODIS WLS (Proxy),G042497E43168N
2000-09-19,,3221.27,3221.27,MODIS WLS (Proxy),G042497E43168N
2000-10-02,,3166.08,3166.08,MODIS WLS (Proxy),G042497E43168N
2000-10-03,,3166.08,3166.08,MODIS WLS (Proxy),G042497E43168N
2000-10-04,,3166.08,3166.08,MODIS WLS (Proxy),G042497E43168N
2000-10-05,,3166.08,3166.08,MODIS WLS (Proxy),G042497E43168N
2000-10-14,,3101.33,3101.33,MODIS WLS (Proxy),G042497E43168N
2000-10-15,,3101.33,3101.33,MODIS WLS (Proxy),G042497E43168N
2000-10-28,,3091.58,3091.58,MODIS WLS (Proxy),G042497E43168N
2001-05-01,,3137.71,3137.71,MODIS WLS (Proxy),G042497E43168N
2001-05-07,,3147.21,3147.21,MODIS WLS (Proxy),G042497E43168N
2001-05-08,,3147.21,3147.21,MODIS WLS (Proxy),G042497E43168N
2001-05-22,,3141.96,3141.96,MODIS WLS (Proxy),G042497E43168N
2001-05-25,,3141.96,3141.96,MODIS WLS (Proxy),G042497E43168N
2001-06-04,,3186.08,3186.08,MODIS WLS (Proxy),G042497E43168N
2001-06-08,,3197.33,3197.33,MODIS WLS (Proxy),G042497E43168N
2001-06-10,,3210.65,3210.65,MODIS WLS (Proxy),G042497E43168N
2001-06-11,,3214.58,3214.58,MODIS WLS (Proxy),G042497E43168N
2001-06-13,,3222.96,3222.96,MODIS WLS (Proxy),G042497E43168N
2001-06-14,,3224.58,3224.58,MODIS WLS (Proxy),G042497E43168N
2001-07-04,,3288.21,3288.21,MODIS WLS (Proxy),G042497E43168N
2001-07-06,,3288.21,3288.21,MODIS WLS (Proxy),G042497E43168N
2001-07-07,,3288.21,3288.21,MODIS WLS (Proxy),G042497E43168N
